

Sequential Pattern Mining:
[Trajectory]          [Support]


([Piazza Navona, Piazza Navona, Pantheon], 0.0194)
([San Pietro, Colosseo, Colosseo, Fontana di Trevi], 0.0186)
([San Pietro, Colosseo, Musei Vaticani], 0.0186)
([San Pietro, Fontana di Trevi, Piazza Venezia], 0.0186)
([San Pietro, Pantheon, Castel Sant'Angelo], 0.0186)
([San Pietro, Pantheon, Colosseo, San Pietro], 0.0186)
([San Pietro, Piazza Navona, Pantheon, Colosseo], 0.0186)
([San Pietro, Foro Romano, Colosseo, San Pietro], 0.0186)
([San Pietro, Foro Romano, Foro Romano, San Pietro], 0.0186)
([Musei Vaticani, Foro Romano, Foro Romano], 0.0186)
([Musei Vaticani, Colosseo, Musei Vaticani], 0.0186)
([Colosseo, Colosseo, Fontana di Trevi, San Pietro], 0.0186)
([Colosseo, Colosseo, Foro Romano, Fontana di Trevi], 0.0186)
([Colosseo, Colosseo, Campidoglio], 0.0186)
([Colosseo, Foro Romano, San Pietro, Musei Vaticani], 0.0186)
([Colosseo, Foro Romano, Piazza Venezia, Colosseo], 0.0186)
([Colosseo, Fontana di Trevi, Piazza Navona], 0.0186)
([Colosseo, Piazza Venezia, Piazza Venezia], 0.0186)
([Colosseo, Piazza Venezia, Foro Romano], 0.0186)
([Colosseo, Piazza Navona, Foro Romano], 0.0186)
([Colosseo, Musei Vaticani, Colosseo], 0.0186)
([Piazza del Popolo, Piazza di Spagna, Colosseo], 0.0186)
([Piazza di Spagna, San Pietro, Pantheon], 0.0186)
([Piazza di Spagna, San Pietro, Musei Vaticani], 0.0186)
([Pantheon, Colosseo, Foro Romano, San Pietro], 0.0186)
([Pantheon, Foro Romano, Piazza di Spagna], 0.0186)
([Pantheon, Piazza di Spagna, Pantheon], 0.0186)
([Pantheon, Piazza Venezia, Foro Romano], 0.0186)
([Fontana di Trevi, Colosseo, Foro Romano, San Pietro], 0.0186)
([Fontana di Trevi, San Pietro, Fontana di Trevi], 0.0186)
([Fontana di Trevi, Foro Romano, Pantheon], 0.0186)
([Fontana di Trevi, Piazza Navona, San Pietro], 0.0186)
([Castel Sant'Angelo, Pantheon, Piazza Venezia], 0.0186)
([Castel Sant'Angelo, Fontana di Trevi, Colosseo], 0.0186)
([Foro Romano, Campidoglio, Campidoglio], 0.0186)
([Foro Romano, Colosseo, Campidoglio], 0.0186)
([Foro Romano, Foro Romano, Castel Sant'Angelo], 0.0186)
([Campidoglio, Colosseo, Colosseo], 0.0186)
([Piazza Venezia, Fontana di Trevi, San Pietro], 0.0186)
([Piazza Venezia, Foro Romano, Colosseo, Colosseo], 0.0186)
([Piazza Venezia, Piazza Navona, Pantheon], 0.0186)
([Piazza Venezia, Piazza Navona, Colosseo], 0.0186)
([Piazza Navona, Fontana di Trevi, Piazza Navona], 0.0186)
([Piazza Navona, Colosseo, Piazza di Spagna], 0.0186)
([Piazza Navona, Piazza Navona, Piazza Navona], 0.0186)
([Piazza Navona, San Pietro, Musei Vaticani], 0.0186)
([Piazza Navona, San Pietro, Piazza Navona], 0.0186)
([Piazza Navona, Piazza Venezia, Foro Romano], 0.0186)
([Piazza Navona, Castel Sant'Angelo, Colosseo], 0.0186)
([San Pietro, Musei Vaticani, San Pietro, San Pietro], 0.0177)
([San Pietro, San Pietro, Musei Vaticani, San Pietro], 0.0177)
([San Pietro, San Pietro, Musei Vaticani, Musei Vaticani], 0.0177)
([San Pietro, Castel Sant'Angelo, San Pietro, Colosseo], 0.0177)
([San Pietro, Castel Sant'Angelo, Piazza Navona, Pantheon], 0.0177)
([San Pietro, Fontana di Trevi, Colosseo, Foro Romano], 0.0177)
([San Pietro, Fontana di Trevi, Foro Romano, Colosseo], 0.0177)
([San Pietro, Piazza Navona, Piazza Navona], 0.0177)
([San Pietro, Campidoglio, Colosseo], 0.0177)
([San Pietro, Piazza Venezia, Piazza Venezia], 0.0177)
([San Pietro, Villa Borghese, Colosseo], 0.0177)
([Musei Vaticani, San Pietro, Foro Romano, Colosseo], 0.0177)
([Musei Vaticani, San Pietro, Colosseo, Foro Romano], 0.0177)
([Musei Vaticani, Fontana di Trevi, Colosseo], 0.0177)
([Villa Borghese, San Pietro, Colosseo], 0.0177)
([Colosseo, Pantheon, Castel Sant'Angelo], 0.0177)
([Colosseo, Colosseo, Foro Romano, Pantheon], 0.0177)
([Colosseo, Foro Romano, Fontana di Trevi, Piazza di Spagna], 0.0177)
([Colosseo, Foro Romano, Colosseo, Foro Romano, Colosseo, Foro Romano], 0.0177)
([Colosseo, Foro Romano, Colosseo, Piazza di Spagna], 0.0177)
([Colosseo, Foro Romano, Foro Romano, Colosseo, Foro Romano], 0.0177)
([Colosseo, Fontana di Trevi, San Pietro, Colosseo], 0.0177)
([Colosseo, Fontana di Trevi, Castel Sant'Angelo], 0.0177)
([Colosseo, Fontana di Trevi, Fontana di Trevi], 0.0177)
([Colosseo, Musei Vaticani, Pantheon], 0.0177)
([Piazza del Popolo, San Pietro, Colosseo], 0.0177)
([Piazza di Spagna, Colosseo, Pantheon], 0.0177)
([Piazza di Spagna, Piazza Navona, Colosseo], 0.0177)
([Pantheon, Fontana di Trevi, Musei Vaticani], 0.0177)
([Pantheon, Fontana di Trevi, Fontana di Trevi], 0.0177)
([Pantheon, Fontana di Trevi, Piazza Navona], 0.0177)
([Pantheon, Colosseo, Colosseo, Colosseo], 0.0177)
([Pantheon, Colosseo, Piazza Navona], 0.0177)
([Pantheon, Foro Romano, Piazza Venezia], 0.0177)
([Pantheon, Castel Sant'Angelo, Piazza di Spagna], 0.0177)
([Fontana di Trevi, Pantheon, Castel Sant'Angelo], 0.0177)
([Fontana di Trevi, Piazza Navona, Pantheon], 0.0177)
([Castel Sant'Angelo, San Pietro, Piazza di Spagna], 0.0177)
([Castel Sant'Angelo, Pantheon, Castel Sant'Angelo], 0.0177)
([Castel Sant'Angelo, Pantheon, Fontana di Trevi], 0.0177)
([Castel Sant'Angelo, Piazza Navona, Foro Romano], 0.0177)
([Castel Sant'Angelo, Foro Romano, San Pietro], 0.0177)
([Foro Romano, Piazza di Spagna, San Pietro], 0.0177)
([Foro Romano, Piazza Navona, San Pietro], 0.0177)
([Foro Romano, Piazza Venezia, Piazza Navona], 0.0177)
([Foro Romano, Colosseo, Colosseo, Fontana di Trevi], 0.0177)
([Foro Romano, Colosseo, Colosseo, Foro Romano, Colosseo], 0.0177)
([Foro Romano, Colosseo, Fontana di Trevi, San Pietro], 0.0177)
([Foro Romano, Colosseo, Foro Romano, Foro Romano, Colosseo], 0.0177)
([Foro Romano, Colosseo, Foro Romano, Piazza di Spagna], 0.0177)
([Campidoglio, Foro Romano, Pantheon], 0.0177)
([Piazza Venezia, Pantheon, Foro Romano], 0.0177)
([Piazza Venezia, Pantheon, Piazza Navona], 0.0177)
([Piazza Venezia, Pantheon, Piazza di Spagna], 0.0177)
([Piazza Venezia, Piazza di Spagna, Colosseo], 0.0177)
([Piazza Venezia, Foro Romano, Piazza di Spagna], 0.0177)
([Piazza Navona, Piazza di Spagna, Fontana di Trevi], 0.0177)
([Piazza Navona, Piazza di Spagna, Pantheon], 0.0177)
([Piazza Navona, Colosseo, Fontana di Trevi], 0.0177)
([Piazza Navona, Musei Vaticani, San Pietro], 0.0177)
([Piazza Navona, San Pietro, Piazza di Spagna], 0.0177)
([Piazza Navona, San Pietro, Piazza Venezia], 0.0177)
([Piazza Navona, San Pietro, Foro Romano], 0.0177)
([Piazza Navona, Piazza Venezia, Piazza Venezia], 0.0177)
([San Pietro, Musei Vaticani, San Pietro, Fontana di Trevi], 0.0169)
([San Pietro, Musei Vaticani, San Pietro, Pantheon], 0.0169)
([San Pietro, Musei Vaticani, San Pietro, Colosseo], 0.0169)
([San Pietro, Musei Vaticani, Colosseo, Foro Romano], 0.0169)
([San Pietro, San Pietro, Colosseo, Fontana di Trevi], 0.0169)
([San Pietro, San Pietro, San Pietro, Fontana di Trevi], 0.0169)
([San Pietro, San Pietro, San Pietro, Musei Vaticani], 0.0169)
([San Pietro, San Pietro, Fontana di Trevi, Colosseo], 0.0169)
([San Pietro, San Pietro, Foro Romano, Foro Romano], 0.0169)
([San Pietro, Colosseo, Foro Romano, Fontana di Trevi], 0.0169)
([San Pietro, Colosseo, Campidoglio], 0.0169)
([San Pietro, Castel Sant'Angelo, Piazza Navona, Fontana di Trevi], 0.0169)
([San Pietro, Fontana di Trevi, Colosseo, Colosseo], 0.0169)
([San Pietro, Pantheon, Colosseo, Colosseo], 0.0169)
([San Pietro, Piazza Navona, Foro Romano, Colosseo], 0.0169)
([San Pietro, Piazza Navona, Campidoglio], 0.0169)
([San Pietro, Piazza Venezia, Pantheon], 0.0169)
([San Pietro, Piazza Venezia, Foro Romano], 0.0169)
([Musei Vaticani, Musei Vaticani, Musei Vaticani], 0.0169)
([Colosseo, Colosseo, Colosseo, Fontana di Trevi], 0.0169)
([Colosseo, Colosseo, Foro Romano, Piazza Venezia], 0.0169)
([Colosseo, Foro Romano, Pantheon, Piazza Navona], 0.0169)
([Colosseo, Foro Romano, Colosseo, Foro Romano, Fontana di Trevi], 0.0169)
([Colosseo, Foro Romano, Colosseo, Piazza Navona], 0.0169)
([Colosseo, Piazza di Spagna, Foro Romano], 0.0169)
([Colosseo, San Pietro, San Pietro, Colosseo], 0.0169)
([Colosseo, San Pietro, Colosseo, Colosseo], 0.0169)
([Colosseo, San Pietro, Pantheon, Colosseo], 0.0169)
([Colosseo, Piazza Venezia, Castel Sant'Angelo], 0.0169)
([Colosseo, Castel Sant'Angelo, Piazza di Spagna], 0.0169)
([Piazza di Spagna, Pantheon, Foro Romano], 0.0169)
([Piazza di Spagna, Pantheon, Piazza Venezia], 0.0169)
([Piazza di Spagna, Fontana di Trevi, Piazza Navona], 0.0169)
([Piazza di Spagna, Colosseo, Piazza di Spagna], 0.0169)
([Piazza di Spagna, San Pietro, Foro Romano], 0.0169)
([Piazza di Spagna, Piazza Navona, San Pietro], 0.0169)
([Piazza di Spagna, Piazza Navona, Piazza Venezia], 0.0169)
([Pantheon, Colosseo, Castel Sant'Angelo], 0.0169)
([Pantheon, Foro Romano, Fontana di Trevi], 0.0169)
([Pantheon, San Pietro, Piazza Venezia], 0.0169)
([Pantheon, Castel Sant'Angelo, Castel Sant'Angelo], 0.0169)
([Pantheon, Piazza Navona, Musei Vaticani], 0.0169)
([Fontana di Trevi, Colosseo, Colosseo, San Pietro], 0.0169)
([Fontana di Trevi, Colosseo, Piazza di Spagna], 0.0169)
([Fontana di Trevi, Colosseo, Musei Vaticani], 0.0169)
([Fontana di Trevi, Piazza di Spagna, Pantheon], 0.0169)
([Fontana di Trevi, Piazza di Spagna, Foro Romano], 0.0169)
([Fontana di Trevi, Piazza Venezia, Foro Romano], 0.0169)
([Castel Sant'Angelo, Castel Sant'Angelo, Colosseo], 0.0169)
([Castel Sant'Angelo, Colosseo, Piazza di Spagna], 0.0169)
([Castel Sant'Angelo, Piazza di Spagna, Colosseo], 0.0169)
([Castel Sant'Angelo, Pantheon, Foro Romano], 0.0169)
([Castel Sant'Angelo, Piazza Navona, Castel Sant'Angelo], 0.0169)
([Castel Sant'Angelo, Foro Romano, Foro Romano], 0.0169)
([Foro Romano, Piazza di Spagna, Pantheon], 0.0169)
([Foro Romano, San Pietro, Piazza Navona], 0.0169)
([Foro Romano, San Pietro, Pantheon], 0.0169)
([Foro Romano, Piazza Navona, Fontana di Trevi], 0.0169)
([Foro Romano, Piazza Navona, Foro Romano], 0.0169)
([Foro Romano, Piazza Venezia, Piazza Venezia], 0.0169)
([Foro Romano, Campidoglio, Piazza Venezia], 0.0169)
([Foro Romano, Colosseo, San Pietro, San Pietro], 0.0169)
([Foro Romano, Colosseo, Foro Romano, Colosseo, Foro Romano, Colosseo], 0.0169)
([Campidoglio, Piazza Venezia, Pantheon], 0.0169)
([Campidoglio, Pantheon, San Pietro], 0.0169)
([Campidoglio, Pantheon, Colosseo], 0.0169)
([Campidoglio, Foro Romano, San Pietro], 0.0169)
([Piazza Venezia, Castel Sant'Angelo, San Pietro], 0.0169)
([Piazza Venezia, Foro Romano, Piazza Venezia], 0.0169)
([Piazza Venezia, Foro Romano, San Pietro], 0.0169)
([Piazza Navona, Pantheon, Musei Vaticani], 0.0169)
([Piazza Navona, Pantheon, Piazza Venezia, Colosseo], 0.0169)
([Piazza Navona, Piazza di Spagna, Colosseo], 0.0169)
([Piazza Navona, Foro Romano, Piazza Venezia], 0.0169)
([Piazza Navona, San Pietro, Pantheon], 0.0169)
([Piazza Navona, Piazza Venezia, Fontana di Trevi], 0.0169)
([San Pietro, Musei Vaticani, Musei Vaticani, San Pietro], 0.016)
([San Pietro, Musei Vaticani, Piazza Venezia], 0.016)
([San Pietro, San Pietro, Colosseo, Colosseo, San Pietro], 0.016)
([San Pietro, San Pietro, Fontana di Trevi, San Pietro], 0.016)
([San Pietro, San Pietro, Castel Sant'Angelo, San Pietro], 0.016)
([San Pietro, Colosseo, San Pietro, Pantheon], 0.016)
([San Pietro, Colosseo, Pantheon, Fontana di Trevi], 0.016)
([San Pietro, Castel Sant'Angelo, Piazza del Popolo], 0.016)
([San Pietro, Fontana di Trevi, Castel Sant'Angelo], 0.016)
([San Pietro, Piazza del Popolo, Colosseo], 0.016)
([San Pietro, Pantheon, Foro Romano, Colosseo], 0.016)
([San Pietro, Foro Romano, Piazza Navona], 0.016)
([San Pietro, Foro Romano, San Pietro, Colosseo], 0.016)
([San Pietro, Campidoglio, San Pietro], 0.016)
([San Pietro, Villa Borghese, San Pietro], 0.016)
([Musei Vaticani, San Pietro, Musei Vaticani, Musei Vaticani], 0.016)
([Musei Vaticani, Musei Vaticani, Foro Romano], 0.016)
([Musei Vaticani, Colosseo, Fontana di Trevi], 0.016)
([Colosseo, Colosseo, San Pietro, Fontana di Trevi], 0.016)
([Colosseo, Colosseo, Foro Romano, Colosseo, San Pietro], 0.016)
([Colosseo, Colosseo, Foro Romano, Colosseo, Colosseo], 0.016)
([Colosseo, Colosseo, Piazza Venezia, Colosseo], 0.016)
([Colosseo, Foro Romano, Piazza di Spagna, Colosseo], 0.016)
([Colosseo, Foro Romano, San Pietro, Fontana di Trevi], 0.016)
([Colosseo, Foro Romano, Foro Romano, Musei Vaticani], 0.016)
([Colosseo, Piazza di Spagna, Piazza Navona], 0.016)
([Colosseo, San Pietro, Colosseo, Foro Romano], 0.016)
([Colosseo, Piazza Navona, Piazza Venezia], 0.016)
([Colosseo, Musei Vaticani, Foro Romano], 0.016)
([Colosseo, Musei Vaticani, Musei Vaticani], 0.016)
([Piazza del Popolo, Fontana di Trevi, Colosseo], 0.016)
([Piazza del Popolo, Villa Borghese, Piazza di Spagna], 0.016)
([Piazza del Popolo, San Pietro, San Pietro], 0.016)
([Piazza del Popolo, Piazza Navona, Pantheon], 0.016)
([Piazza di Spagna, Colosseo, Foro Romano, Colosseo], 0.016)
([Piazza di Spagna, Piazza del Popolo, Piazza di Spagna], 0.016)
([Pantheon, Fontana di Trevi, Piazza Venezia], 0.016)
([Pantheon, Pantheon, Foro Romano], 0.016)
([Pantheon, Pantheon, Piazza di Spagna], 0.016)
([Pantheon, Foro Romano, Colosseo, Colosseo], 0.016)
([Pantheon, Piazza di Spagna, Foro Romano], 0.016)
([Pantheon, San Pietro, Musei Vaticani, San Pietro], 0.016)
([Pantheon, San Pietro, Foro Romano, Colosseo], 0.016)
([Pantheon, Castel Sant'Angelo, Piazza Navona], 0.016)
([Pantheon, Campidoglio, Colosseo], 0.016)
([Pantheon, Piazza Navona, Pantheon, Colosseo], 0.016)
([Fontana di Trevi, Pantheon, Musei Vaticani], 0.016)
([Fontana di Trevi, Pantheon, Piazza di Spagna], 0.016)
([Fontana di Trevi, Foro Romano, Foro Romano, Colosseo], 0.016)
([Fontana di Trevi, Foro Romano, Fontana di Trevi], 0.016)
([Fontana di Trevi, Piazza Navona, Colosseo], 0.016)
([Fontana di Trevi, Piazza Venezia, San Pietro], 0.016)
([Fontana di Trevi, Castel Sant'Angelo, Colosseo], 0.016)
([Castel Sant'Angelo, San Pietro, Castel Sant'Angelo, San Pietro], 0.016)
([Castel Sant'Angelo, Pantheon, Piazza Navona], 0.016)
([Castel Sant'Angelo, Fontana di Trevi, Pantheon], 0.016)
([Castel Sant'Angelo, Fontana di Trevi, San Pietro], 0.016)
([Foro Romano, San Pietro, Piazza di Spagna], 0.016)
([Foro Romano, Colosseo, Piazza Venezia, Colosseo], 0.016)
([Foro Romano, Colosseo, Pantheon, Fontana di Trevi], 0.016)
([Foro Romano, Colosseo, San Pietro, Colosseo], 0.016)
([Foro Romano, Colosseo, Foro Romano, Piazza Venezia], 0.016)
([Foro Romano, Colosseo, Foro Romano, Piazza Navona], 0.016)
([Campidoglio, Campidoglio, Foro Romano], 0.016)
([Piazza Venezia, Colosseo, Castel Sant'Angelo], 0.016)
([Piazza Venezia, Fontana di Trevi, Foro Romano], 0.016)
([Piazza Venezia, Pantheon, Pantheon], 0.016)
([Piazza Navona, Pantheon, Foro Romano, Colosseo], 0.016)
([Piazza Navona, Fontana di Trevi, Fontana di Trevi], 0.016)
([Piazza Navona, Colosseo, Foro Romano, Colosseo], 0.016)
([Piazza Navona, Foro Romano, Campidoglio], 0.016)
([Piazza Navona, Foro Romano, Piazza di Spagna], 0.016)
([San Pietro, Musei Vaticani, San Pietro, Musei Vaticani, San Pietro], 0.0152)
([San Pietro, Musei Vaticani, San Pietro, Foro Romano], 0.0152)
([San Pietro, Musei Vaticani, Colosseo, Colosseo], 0.0152)
([San Pietro, San Pietro, Pantheon, San Pietro], 0.0152)
([San Pietro, San Pietro, Pantheon, Colosseo], 0.0152)
([San Pietro, San Pietro, Foro Romano, San Pietro], 0.0152)
([San Pietro, Colosseo, Pantheon, San Pietro], 0.0152)
([San Pietro, Colosseo, Foro Romano, Piazza di Spagna], 0.0152)
([San Pietro, Colosseo, Piazza Navona, Pantheon], 0.0152)
([San Pietro, Colosseo, Piazza Venezia, Colosseo], 0.0152)
([San Pietro, Castel Sant'Angelo, Piazza Venezia, Colosseo], 0.0152)
([San Pietro, Fontana di Trevi, Colosseo, San Pietro], 0.0152)
([San Pietro, Piazza di Spagna, Foro Romano], 0.0152)
([San Pietro, Piazza di Spagna, Castel Sant'Angelo], 0.0152)
([San Pietro, Piazza del Popolo, Villa Borghese], 0.0152)
([San Pietro, Foro Romano, Campidoglio], 0.0152)
([San Pietro, Foro Romano, Colosseo, Foro Romano, Colosseo], 0.0152)
([San Pietro, Campidoglio, Foro Romano], 0.0152)
([San Pietro, Piazza Venezia, Castel Sant'Angelo], 0.0152)
([Musei Vaticani, San Pietro, San Pietro, Musei Vaticani], 0.0152)
([Musei Vaticani, San Pietro, Colosseo, Colosseo], 0.0152)
([Musei Vaticani, San Pietro, Colosseo, San Pietro], 0.0152)
([Musei Vaticani, Pantheon, Colosseo], 0.0152)
([Musei Vaticani, Musei Vaticani, Fontana di Trevi], 0.0152)
([Musei Vaticani, Musei Vaticani, Pantheon], 0.0152)
([Musei Vaticani, Fontana di Trevi, Pantheon], 0.0152)
([Musei Vaticani, Piazza Navona, Fontana di Trevi], 0.0152)
([Musei Vaticani, Colosseo, Piazza di Spagna], 0.0152)
([Musei Vaticani, Castel Sant'Angelo, Colosseo], 0.0152)
([Villa Borghese, San Pietro, Villa Borghese], 0.0152)
([Colosseo, Pantheon, San Pietro, Colosseo], 0.0152)
([Colosseo, Pantheon, Fontana di Trevi, Colosseo], 0.0152)
([Colosseo, Colosseo, Pantheon, Fontana di Trevi], 0.0152)
([Colosseo, Colosseo, Musei Vaticani, San Pietro], 0.0152)
([Colosseo, Foro Romano, Fontana di Trevi, Colosseo], 0.0152)
([Colosseo, Foro Romano, Piazza Navona, Pantheon], 0.0152)
([Colosseo, Foro Romano, Colosseo, Colosseo, San Pietro], 0.0152)
([Colosseo, Foro Romano, Foro Romano, Piazza Navona], 0.0152)
([Colosseo, Foro Romano, Piazza Venezia, San Pietro], 0.0152)
([Colosseo, Foro Romano, Piazza Venezia, Fontana di Trevi], 0.0152)
([Colosseo, Piazza di Spagna, Castel Sant'Angelo], 0.0152)
([Colosseo, San Pietro, Fontana di Trevi, San Pietro], 0.0152)
([Colosseo, Campidoglio, Foro Romano], 0.0152)
([Colosseo, Campidoglio, San Pietro], 0.0152)
([Colosseo, Piazza Navona, Piazza Navona], 0.0152)
([Colosseo, Castel Sant'Angelo, Fontana di Trevi], 0.0152)
([Piazza di Spagna, Colosseo, Colosseo, San Pietro], 0.0152)
([Piazza di Spagna, San Pietro, Fontana di Trevi], 0.0152)
([Piazza di Spagna, Castel Sant'Angelo, Pantheon], 0.0152)
([Pantheon, Pantheon, Pantheon], 0.0152)
([Pantheon, Colosseo, Foro Romano, Foro Romano], 0.0152)
([Pantheon, Colosseo, Fontana di Trevi, San Pietro], 0.0152)
([Pantheon, Colosseo, Musei Vaticani], 0.0152)
([Pantheon, Colosseo, Piazza Venezia], 0.0152)
([Pantheon, Foro Romano, Colosseo, San Pietro], 0.0152)
([Pantheon, Piazza di Spagna, Piazza Navona], 0.0152)
([Pantheon, Piazza del Popolo, Colosseo], 0.0152)
([Pantheon, San Pietro, San Pietro, San Pietro], 0.0152)
([Pantheon, San Pietro, Castel Sant'Angelo, San Pietro], 0.0152)
([Pantheon, Castel Sant'Angelo, Pantheon], 0.0152)
([Fontana di Trevi, Colosseo, Colosseo, Foro Romano], 0.0152)
([Fontana di Trevi, Colosseo, Colosseo, Colosseo], 0.0152)
([Fontana di Trevi, Colosseo, San Pietro, Colosseo], 0.0152)
([Fontana di Trevi, San Pietro, Colosseo, San Pietro], 0.0152)
([Fontana di Trevi, San Pietro, Piazza di Spagna], 0.0152)
([Fontana di Trevi, Foro Romano, Piazza di Spagna], 0.0152)
([Fontana di Trevi, Fontana di Trevi, Pantheon], 0.0152)
([Castel Sant'Angelo, San Pietro, Foro Romano], 0.0152)
([Castel Sant'Angelo, San Pietro, Fontana di Trevi], 0.0152)
([Castel Sant'Angelo, San Pietro, Piazza Venezia], 0.0152)
([Castel Sant'Angelo, Colosseo, Piazza Venezia], 0.0152)
([Castel Sant'Angelo, Colosseo, Colosseo, San Pietro], 0.0152)
([Castel Sant'Angelo, Colosseo, Fontana di Trevi], 0.0152)
([Castel Sant'Angelo, Colosseo, Foro Romano, Colosseo], 0.0152)
([Foro Romano, Fontana di Trevi, Musei Vaticani], 0.0152)
([Foro Romano, Piazza Navona, Castel Sant'Angelo], 0.0152)
([Foro Romano, Pantheon, Piazza del Popolo], 0.0152)
([Foro Romano, Colosseo, Pantheon, San Pietro], 0.0152)
([Foro Romano, Colosseo, San Pietro, Musei Vaticani], 0.0152)
([Foro Romano, Colosseo, Foro Romano, Musei Vaticani], 0.0152)
([Foro Romano, Colosseo, Foro Romano, Castel Sant'Angelo], 0.0152)
([Foro Romano, Foro Romano, Foro Romano, Foro Romano], 0.0152)
([Campidoglio, Colosseo, Foro Romano], 0.0152)
([Campidoglio, San Pietro, San Pietro], 0.0152)
([Piazza Venezia, Campidoglio, Foro Romano], 0.0152)
([Piazza Venezia, Foro Romano, Foro Romano, Colosseo], 0.0152)
([Piazza Venezia, Foro Romano, Fontana di Trevi], 0.0152)
([Piazza Navona, Pantheon, Piazza del Popolo], 0.0152)
([Piazza Navona, Piazza di Spagna, San Pietro], 0.0152)
([Piazza Navona, Foro Romano, San Pietro], 0.0152)
([Piazza Navona, Piazza Venezia, Pantheon], 0.0152)
([San Pietro, Musei Vaticani, San Pietro, Musei Vaticani, Musei Vaticani], 0.0144)
([San Pietro, Musei Vaticani, San Pietro, Piazza Navona], 0.0144)
([San Pietro, Musei Vaticani, Piazza Navona, Pantheon], 0.0144)
([San Pietro, San Pietro, Colosseo, Foro Romano, Colosseo], 0.0144)
([San Pietro, San Pietro, San Pietro, Castel Sant'Angelo], 0.0144)
([San Pietro, San Pietro, Piazza Venezia, Colosseo], 0.0144)
([San Pietro, Colosseo, San Pietro, Fontana di Trevi], 0.0144)
([San Pietro, Colosseo, Colosseo, Piazza Venezia], 0.0144)
([San Pietro, Colosseo, Foro Romano, Colosseo, Foro Romano], 0.0144)
([San Pietro, Castel Sant'Angelo, Colosseo, Colosseo], 0.0144)
([San Pietro, Fontana di Trevi, San Pietro, San Pietro], 0.0144)
([San Pietro, Piazza di Spagna, Piazza Navona], 0.0144)
([San Pietro, Piazza del Popolo, Piazza di Spagna], 0.0144)
([San Pietro, Pantheon, San Pietro, San Pietro], 0.0144)
([San Pietro, Pantheon, Musei Vaticani], 0.0144)
([San Pietro, Piazza Navona, Colosseo, Foro Romano], 0.0144)
([San Pietro, Foro Romano, Colosseo, Pantheon], 0.0144)
([San Pietro, Foro Romano, Colosseo, Foro Romano, San Pietro], 0.0144)
([San Pietro, Piazza Venezia, Colosseo, Colosseo], 0.0144)
([Musei Vaticani, San Pietro, Piazza Venezia], 0.0144)
([Musei Vaticani, Musei Vaticani, Colosseo], 0.0144)
([Musei Vaticani, Piazza Venezia, Colosseo], 0.0144)
([Villa Borghese, Piazza Venezia, Colosseo], 0.0144)
([Colosseo, Pantheon, Musei Vaticani, San Pietro], 0.0144)
([Colosseo, Colosseo, Colosseo, Pantheon], 0.0144)
([Colosseo, Colosseo, Colosseo, Piazza Venezia], 0.0144)
([Colosseo, Colosseo, Fontana di Trevi, Colosseo], 0.0144)
([Colosseo, Colosseo, Piazza Navona, Pantheon], 0.0144)
([Colosseo, Colosseo, Piazza di Spagna, Colosseo], 0.0144)
([Colosseo, Foro Romano, San Pietro, Castel Sant'Angelo], 0.0144)
([Colosseo, Foro Romano, Colosseo, San Pietro, San Pietro], 0.0144)
([Colosseo, Foro Romano, Colosseo, Musei Vaticani, San Pietro], 0.0144)
([Colosseo, Foro Romano, Piazza Venezia, Piazza Navona], 0.0144)
([Colosseo, Piazza del Popolo, San Pietro], 0.0144)
([Colosseo, Piazza del Popolo, Piazza di Spagna], 0.0144)
([Colosseo, San Pietro, San Pietro, San Pietro], 0.0144)
([Colosseo, San Pietro, Pantheon, Fontana di Trevi], 0.0144)
([Colosseo, San Pietro, Musei Vaticani, San Pietro], 0.0144)
([Colosseo, San Pietro, Piazza del Popolo], 0.0144)
([Colosseo, San Pietro, Piazza Venezia], 0.0144)
([Colosseo, Piazza Navona, Pantheon, Piazza di Spagna], 0.0144)
([Colosseo, Piazza Navona, Pantheon, Colosseo], 0.0144)
([Colosseo, Circo Massimo, Colosseo], 0.0144)
([Piazza del Popolo, Colosseo, San Pietro], 0.0144)
([Piazza del Popolo, Colosseo, Colosseo], 0.0144)
([Piazza del Popolo, Castel Sant'Angelo, San Pietro], 0.0144)
([Piazza di Spagna, Fontana di Trevi, Colosseo, Colosseo], 0.0144)
([Piazza di Spagna, Colosseo, Fontana di Trevi], 0.0144)
([Piazza di Spagna, Foro Romano, San Pietro], 0.0144)
([Pantheon, Fontana di Trevi, San Pietro, Colosseo], 0.0144)
([Pantheon, Fontana di Trevi, Foro Romano, Colosseo], 0.0144)
([Pantheon, Fontana di Trevi, Castel Sant'Angelo], 0.0144)
([Pantheon, Colosseo, Foro Romano, Colosseo, Foro Romano], 0.0144)
([Pantheon, Foro Romano, Campidoglio], 0.0144)
([Pantheon, Piazza del Popolo, Piazza di Spagna], 0.0144)
([Pantheon, San Pietro, Pantheon, San Pietro], 0.0144)
([Pantheon, San Pietro, Colosseo, San Pietro], 0.0144)
([Pantheon, Musei Vaticani, Musei Vaticani], 0.0144)
([Pantheon, Piazza Venezia, Piazza Venezia], 0.0144)
([Pantheon, Piazza Venezia, Fontana di Trevi], 0.0144)
([Pantheon, Castel Sant'Angelo, Musei Vaticani], 0.0144)
([Fontana di Trevi, Colosseo, Foro Romano, Foro Romano], 0.0144)
([Fontana di Trevi, Colosseo, Piazza Navona], 0.0144)
